
 19,68  18,00   354,24
 23,10  18,00   415,80
 21,01  18,00   378,27
 16,35  18,00   294,30
 19,84  18,00   357,21
 20,61  18,00   370,98
 22,81  18,00   410,67
 21,13  18,00   380,43
 21,64  18,00   389,61
 21,49  18,00   386,91
 20,38  18,00   366,93
 24,55  18,00   441,99
 21,70  18,00   390,69
 22,95  18,00   413,10
 21,46  18,00   386,37
 19,35  18,00   348,30
 20,76  18,00   373,68
 19,12  18,00   344,25
 21,31  18,00   383,67
 22,14  18,00   398,52
 19,56  18,00   352,08
 22,30  18,00   401,49
 22,47  18,00   404,46
 20,43  18,00   367,74
 19,47  18,00   350,46
 20,95  19,00   397,98
 20,72  19,00   393,66
 20,95  19,00   397,98
 20,97  19,00   398,52
 16,17  19,00   307,26
 18,84  19,00   358,02
 18,89  19,00   358,83
 19,35  19,00   367,74
 20,39  19,00   387,45
 18,62  19,00   353,70
 17,68  19,00   335,88
 20,55  19,00   390,42
 19,85  19,00   377,19
 20,69  19,00   393,12
 21,76  19,00   413,37
 19,20  19,00   364,77
 19,18  19,00   364,50
 21,20  19,00   402,84
 18,60  19,00   353,43
 20,76  19,00   394,47
 23,53  19,00   447,12
 20,11  19,00   382,05
 21,34  19,00   405,54
 20,72  19,00   393,66
 18,79  19,00   356,94
 20,14  19,00   382,59
 18,74  19,00   356,13
 21,06  19,00   400,14
 18,96  19,00   360,18
 18,89  19,00   358,83
 18,76  19,00   356,40
 20,97  19,00   398,52
 18,30  19,00   347,76
 20,05  19,00   380,97
 20,45  19,00   388,53
 18,99  19,00   360,72
 19,64  19,00   373,14
 20,04  19,00   380,70
 19,44  19,00   369,36
 19,61  19,00   372,60
 20,42  19,00   387,99
 21,63  20,00   432,54
 19,35  20,00   386,91
 18,18  20,00   363,69
 17,70  20,00   353,97
 18,40  20,00   368,01
 20,18  20,00   403,65
 17,71  20,00   354,24
 17,48  20,00   349,65
 19,87  20,00   397,44
 15,94  20,00   318,87
 20,80  20,00   416,07
 16,90  20,00   338,04
 20,06  20,00   401,22
 19,59  20,00   391,77
 15,35  20,00   306,99
 18,45  20,00   369,09
 16,73  20,00   334,53
 20,34  20,00   406,89
 19,01  20,00   380,16
 18,95  20,00   379,08
 17,73  20,00   354,51
 17,82  20,00   356,40
 19,33  20,00   386,64
 18,09  20,00   361,80
 16,48  20,00   329,67
 17,35  20,00   346,95
 19,43  20,00   388,53
 19,35  20,00   386,91
 18,93  20,00   378,54
 19,47  20,00   389,34
 18,66  20,00   373,14
 20,11  20,00   402,30
 18,79  20,00   375,84
 18,39  20,00   367,74
 19,71  20,00   394,20
 17,67  20,00   353,43
 17,70  20,00   353,97
 19,59  20,00   391,77
 18,83  20,00   376,65
 18,97  20,00   379,35
 19,98  20,00   399,60
 15,92  21,00   334,26
 18,10  21,00   380,16
 17,10  21,00   359,10
 16,32  21,00   342,63
 18,06  21,00   379,35
 18,40  21,00   386,37
 17,18  21,00   360,72
 20,46  21,00   429,57
 16,07  21,00   337,50
 18,90  21,00   396,90
 18,94  21,00   397,71
 16,97  21,00   356,40
 18,81  21,00   395,01
 17,92  21,00   376,38
 18,08  21,00   379,62
 18,42  21,00   386,91
 19,71  21,00   413,91
 16,86  21,00   353,97
 19,12  21,00   401,49
 18,78  21,00   394,47
 17,38  21,00   365,04
 18,58  21,00   390,15
 17,59  21,00   369,36
 18,37  21,00   385,83
 17,07  21,00   358,56
 18,66  21,00   391,77
 15,33  21,00   321,84
 19,36  21,00   406,62
 16,73  21,00   351,27
 18,37  21,00   385,83
